AMC71042.1,Q7AKI9.1,32.2
AMC71042.1,Q9ZX29.1,30.5
AMC71043.1,O32236.1,45.2
AMC71043.1,P9WMH8.1,38.5
AMC71043.1,O32237.1,36.0
AMC71044.1,P54421.1,48.9
AMC71044.1,O07532.2,47.2
AMC71044.1,Q57223.1,45.6
AMC71044.1,P23898.1,43.9
AMC71044.1,O31852.1,39.7
AMC71045.1,Q9LXW7.2,33.9
AMC71045.1,A4W8H0.1,30.5
AMC71046.1,Q74FF1.1,34.7
AMC71047.1,Q2V4F9.1,32.2
AMC71047.1,Q7SYF8.1,30.9
AMC71047.1,P74503.1,30.5
AMC71047.1,Q9D552.1,30.1
AMC71048.1,Q9Q8Y2.1,30.5
AMC71049.1,Q498G2.1,29.3
AMC71049.1,B2S0U9.1,27.6
AMC71051.1,Q8KE85.2,32.2
AMC71051.1,Q32RS9.2,30.5
AMC71054.1,Q5L0Q4.1,47.7
AMC71054.1,B0SDK7.1,47.2
AMC71054.1,Q9Z8P3.1,46.8
AMC71054.1,Q97IA5.1,46.8
AMC71054.1,Q5L605.1,46.8
AMC71054.1,Q9WZD0.1,46.4
AMC71054.1,C4XNY7.1,46.4
AMC71054.1,Q823D5.1,46.0
AMC71054.1,B1I2D2.1,46.0
AMC71054.1,Q5M183.1,46.0
AMC71054.1,Q3AC56.1,45.6
AMC71055.1,Q6ENI2.1,31.4
AMC71055.1,P0C507.1,31.4
AMC71055.1,P0C508.1,31.4
AMC71057.1,P9WKS2.1,31.8
AMC71058.1,Q2Y641.1,38.9
AMC71063.1,P97247.1,43.5
AMC71063.1,P67746.1,43.1
AMC71063.1,P70993.1,41.4
AMC71063.1,O33060.1,36.8
AMC71063.1,P96625.1,36.0
AMC71063.1,Q9KDM7.1,35.5
AMC71063.1,O32181.1,35.1
AMC71063.1,O31564.1,34.7
AMC71063.1,Q5HHY2.3,34.7
AMC71063.1,P96708.1,34.3
AMC71063.1,O34777.1,34.3
AMC71063.1,P52003.1,34.3
AMC71063.1,P62573.1,33.9
AMC71063.1,O07458.1,33.0
AMC71063.1,O31592.1,33.0
AMC71063.1,O31541.1,30.9
AMC71063.1,Q5HDG9.1,30.9
AMC71063.1,Q7A3V0.1,30.9
AMC71063.1,Q6GE46.1,30.9
AMC71063.1,O31472.2,30.9
AMC71065.1,P32425.1,47.2
AMC71065.1,P70790.1,45.6
AMC71065.1,P54988.2,45.2
AMC71065.1,Q8GAL4.1,44.3
AMC71065.1,O05494.1,41.4
AMC71065.1,P42239.2,39.3
AMC71065.1,Q8FHD1.1,37.2
AMC71065.1,P0ACM3.1,36.8
AMC71065.1,O07007.1,36.4
AMC71065.1,P0A2S3.1,36.4
AMC71065.1,Q1CSD4.1,36.0
AMC71065.1,B5Z8D1.1,36.0
AMC71065.1,B2UUP1.1,36.0
AMC71065.1,P56082.1,36.0
AMC71065.1,B6JMX3.1,36.0
AMC71065.1,Q17Y79.1,35.5
AMC71065.1,Q39ZN5.1,36.0
AMC71065.1,Q9ZK80.1,35.5
AMC71065.1,Q57SD4.1,35.5
AMC71065.1,P76114.2,35.1
AMC71065.1,Q74AA5.1,35.5
AMC71065.1,P44487.1,34.7
AMC71065.1,P39161.1,34.3
AMC71065.1,P0ACM1.1,34.3
AMC71065.1,Q9LBW6.2,32.2
AMC71065.1,P0ACL7.1,31.4
AMC71066.1,Q6FFZ7.1,54.8
AMC71067.1,Q2TAP9.1,47.7
AMC71067.1,P75736.1,46.8
AMC71067.1,Q8NFV4.1,45.6
AMC71067.1,Q6DRD9.1,44.3
AMC71067.1,Q9BIB3.1,43.5
AMC71067.1,P23974.2,36.8
AMC71067.1,Q82SL8.2,36.0
AMC71067.1,Q95LF4.1,34.3
AMC71067.1,Q95LF5.1,33.4
AMC71067.1,Q8K019.2,33.4
AMC71067.1,L0TC47.2,33.0
AMC71068.1,E9Q5F9.1,33.4
AMC71069.1,C0H3S6.1,42.6
AMC71069.1,Q9UZC8.1,36.4
AMC71069.1,P64589.1,35.5
AMC71071.1,P91868.1,36.4
AMC71073.1,Q6DFR0.1,34.3
AMC71073.1,Q3B8H2.1,34.3
AMC71074.1,Q9FPF0.1,50.6
AMC71074.1,Q9FPF0.1,39.7
AMC71074.1,Q99LX0.1,43.1
AMC71074.1,Q99497.2,43.1
AMC71074.1,Q95LI9.1,43.1
AMC71074.1,Q9MAH3.1,43.5
AMC71074.1,Q9ZV19.1,42.2
AMC71074.1,Q58377.1,41.0
AMC71074.1,P49322.1,40.1
AMC71074.1,P55880.2,40.6
AMC71074.1,P95283.4,39.3
AMC71074.1,Q5FIV0.1,35.5
AMC71074.1,P75082.1,32.6
AMC71074.1,Q54MG7.1,33.0
AMC71074.1,Q2V573.1,33.4
AMC71074.1,A5VHT7.1,31.8
AMC71079.1,D2E9X0.1,31.8
AMC71081.1,A3DNB3.1,30.1
AMC71083.1,Q9YBE9.2,52.3
AMC71083.1,Q5A1V3.2,50.2
AMC71083.1,A5E287.1,47.2
AMC71083.1,A3LZD1.2,44.7
AMC71083.1,A6QXU0.1,44.3
AMC71083.1,P38218.1,43.1
AMC71083.1,Q6CHN5.2,41.4
AMC71083.1,Q2GV19.2,41.4
AMC71083.1,A5DR03.2,40.1
AMC71083.1,Q6BPN4.2,36.4
AMC71083.1,A7TJY9.1,36.0
AMC71084.1,I1VZH0.1,29.3
AMC71085.1,A8DYP0.1,31.4
AMC71088.1,Q7ZZ00.1,33.4
AMC71088.1,Q9BLG4.1,30.5
AMC71090.1,Q9SCW7.2,32.6
AMC71090.1,Q9BZF3.1,31.4
AMC71090.1,P0C8R0.1,30.9
AMC71090.1,P55510.1,29.3
AMC71090.1,Q09931.3,30.1
AMC71091.1,Q8ZZP3.1,35.5
AMC71091.1,Q8L7K9.1,36.0
AMC71091.1,P47460.1,32.6
AMC71091.1,Q492B1.1,32.6
AMC71091.1,P20715.1,30.9
AMC71091.1,B6JNX2.1,30.1
AMC71093.1,P96701.1,51.0
AMC71093.1,Q9ZN78.1,45.6
AMC71093.1,Q9KJC4.1,44.3
AMC71093.1,Q9AIU0.1,44.3
AMC71093.1,Q8G2M8.1,43.9
AMC71093.1,Q8X4Z7.1,43.5
AMC71093.1,P0ACU3.1,42.6
AMC71093.1,O08335.1,42.6
AMC71093.1,P0ACT3.1,42.6
AMC71093.1,B2VF78.1,41.8
AMC71093.1,P0C068.1,41.4
AMC71093.1,A1U6F3.1,41.0
AMC71093.1,A0R4Z6.1,40.6
AMC71093.1,Q0S7V2.1,40.1
AMC71093.1,A3N3Q5.1,39.7
AMC71093.1,P9WMB6.1,39.3
AMC71093.1,Q5HCN2.1,39.3
AMC71093.1,P43506.1,38.5
AMC71093.1,Q0S868.1,37.6
AMC71093.1,Q8DDX7.1,37.2
AMC71093.1,O34619.1,36.8
AMC71093.1,Q87T90.1,36.4
AMC71093.1,P9WMD4.1,36.4
AMC71093.1,P9WMB8.1,36.4
AMC71093.1,P95251.2,36.4
AMC71093.1,P95251.2,35.5
AMC71095.1,Q891Q9.2,36.4
AMC71097.1,C5CFQ7.1,46.8
AMC71097.1,Q1Q9E2.2,46.4
AMC71097.1,Q6A5T8.1,45.2
AMC71097.1,A1AZX8.1,43.9
AMC71097.1,C5DA20.1,43.9
AMC71097.1,B8GA45.1,43.5
AMC71097.1,Q9KZ78.1,41.4
AMC71097.1,Q978N3.1,41.4
AMC71097.1,P32375.2,39.3
AMC71097.1,A9BIU9.1,38.0
AMC71097.1,Q9TW65.2,37.6
AMC71099.1,Q8PQ19.1,32.2
AMC71099.1,Q8PUB8.1,31.4
AMC71100.1,O05235.1,55.2
AMC71100.1,P33912.3,51.4
AMC71100.1,Q47HL4.1,50.6
AMC71100.1,P23133.2,49.3
AMC71100.1,B7MPB6.2,48.9
AMC71100.1,Q8X5K0.3,48.5
AMC71100.1,A7ZI96.2,48.5
AMC71100.1,Q55921.1,48.1
AMC71100.1,B1XBJ6.2,47.7
AMC71101.1,Q9KJC4.1,45.2
AMC71101.1,Q9AIU0.1,45.2
AMC71101.1,Q6NH62.1,44.7
AMC71101.1,P39897.1,44.3
AMC71101.1,Q8NQ97.1,43.5
AMC71101.1,Q8FTA6.1,42.6
AMC71101.1,P0C068.1,42.6
AMC71101.1,Q9KVD2.2,41.4
AMC71101.1,B7VHK0.1,41.4
AMC71101.1,A0L1S2.1,41.4
AMC71101.1,A4Y2K8.1,41.4
AMC71101.1,Q8E9L9.1,41.0
AMC71101.1,Q0HE53.1,41.0
AMC71101.1,A3CZJ3.1,41.0
AMC71101.1,Q8DDX7.1,41.0
AMC71101.1,B5FFF4.1,40.6
AMC71101.1,Q4JVM3.1,40.6
AMC71101.1,Q87T90.1,40.1
AMC71101.1,A7MSP5.1,40.1
AMC71101.1,P0ACT3.1,40.1
AMC71101.1,P42105.2,40.1
AMC71101.1,B0TQK8.1,39.7
AMC71101.1,A8H9B3.1,39.7
AMC71101.1,B8CM26.1,39.7
AMC71101.1,P40950.2,39.7
AMC71101.1,Q12SF8.1,38.9
AMC71101.1,Q07WF8.1,38.9
AMC71101.1,A1S2C9.1,38.9
AMC71101.1,A6VSX5.1,38.5
AMC71101.1,A8FQ72.1,38.5
AMC71101.1,B1KL08.1,38.0
AMC71101.1,Q8ZJP6.1,38.0
AMC71101.1,A1JHW9.1,38.0
AMC71102.1,A6VXW9.1,33.0
AMC71103.1,Q3BR75.1,28.8
AMC71103.1,Q8PIP8.1,28.8
AMC71104.1,O42690.1,35.5
AMC71105.1,Q4L4H7.1,34.7
AMC71105.1,A2RIX0.1,33.9
AMC71105.1,Q49VV1.1,32.6
AMC71105.1,P47995.2,32.6
AMC71105.1,Q6GB78.1,32.6
AMC71105.1,Q5HQX7.1,32.2
AMC71105.1,P28368.2,32.2
AMC71105.1,Q6BPA9.2,32.2
AMC71105.1,Q5XAQ7.1,30.5
AMC71105.1,Q5HHR8.1,30.1
AMC71105.1,Q9RVE7.1,29.7
AMC71106.1,Q5XAQ7.1,35.1
AMC71106.1,Q5KWA9.1,32.6
AMC71106.1,P30334.1,32.2
AMC71106.1,P28368.2,31.8
AMC71106.1,Q49VV1.1,31.8
AMC71106.1,Q5HQX7.1,31.4
AMC71106.1,Q4L4H7.1,31.4
AMC71106.1,A4IRQ7.2,30.9
AMC71106.1,P19954.2,30.1
AMC71106.1,Q6GB78.1,29.7
AMC71108.1,O69711.3,44.7
AMC71108.1,P67732.1,44.7
AMC71108.1,P77295.1,43.5
AMC71108.1,Q55940.1,43.5
AMC71108.1,P9WMI4.1,42.2
AMC71108.1,O31178.1,40.6
AMC71108.1,Q01256.1,39.7
AMC71108.1,P0A4U2.1,39.7
AMC71108.1,C0H3S9.1,37.6
AMC71108.1,P30338.1,36.8
AMC71108.1,O31480.1,35.5
AMC71108.1,P96677.1,35.1
AMC71108.1,Q56405.1,34.3
AMC71108.1,P20047.1,34.3
AMC71108.1,Q88LK1.1,33.9
AMC71108.1,P30340.1,33.9
AMC71108.1,P30339.2,33.4
AMC71108.1,O53478.3,32.2
AMC71111.1,A7GV47.1,67.3
AMC71111.1,Q5PAQ2.1,65.7
AMC71112.1,P0AEW2.1,43.1
AMC71112.1,Q8A9S9.1,36.8
AMC71112.1,Q9H4A3.2,34.3
AMC71115.1,Q28TI5.1,32.6
AMC71115.1,A1T4S1.1,31.4
AMC71115.1,A4TEC2.1,30.9
AMC71115.1,B1MGC7.1,30.9
AMC71118.1,Q9UT43.2,29.3
AMC71122.1,C6DYP4.1,33.9
AMC71123.1,A0QWG2.1,33.4
AMC71123.1,A1A0T0.1,33.0
AMC71124.1,P9WL08.1,33.0
AMC71124.1,A8GM73.1,31.4
AMC71127.1,P51567.1,36.4
AMC71130.1,Q1B6A7.1,31.8
AMC71130.1,Q54FQ3.1,30.9
AMC71130.1,Q54FQ2.1,29.3
AMC71132.1,O69082.1,35.5
AMC71135.1,Q7UTS2.1,35.5
AMC71135.1,P73033.2,34.7
AMC71135.1,O27565.1,33.4
AMC71135.1,Q9A5L1.1,33.0
AMC71136.1,Q6C2X0.1,63.1
AMC71136.1,Q6C2X0.1,48.5
AMC71136.1,Q6CPK7.1,58.5
AMC71136.1,Q6CPK7.1,53.9
AMC71136.1,O76360.2,57.3
AMC71136.1,O76360.2,46.4
AMC71136.1,Q6FQL6.1,55.6
AMC71136.1,Q6FQL6.1,42.2
AMC71136.1,Q6BZG7.2,55.2
AMC71136.1,Q6BZG7.2,47.7
AMC71136.1,A8X6H1.2,55.2
AMC71136.1,A8X6H1.2,46.0
AMC71136.1,Q5ZM91.1,54.8
AMC71136.1,Q5ZM91.1,37.2
AMC71136.1,P07278.4,54.4
AMC71136.1,P07278.4,46.4
AMC71136.1,P31319.2,53.5
AMC71136.1,P31319.2,36.8
AMC71136.1,P10644.1,53.5
AMC71136.1,P10644.1,39.7
AMC71136.1,Q8TF77.1,52.3
AMC71136.1,Q8TF77.1,41.8
AMC71136.1,P81900.2,51.9
AMC71136.1,P81900.2,36.8
AMC71136.1,O14448.1,48.5
AMC71136.1,O14448.1,34.3
AMC71136.1,O59922.1,47.2
AMC71136.1,O59922.1,44.7
AMC71136.1,P0C605.1,46.0
AMC71136.1,P0C605.1,36.0
AMC71136.1,Q9C1C2.1,45.6
AMC71136.1,Q9C1C2.1,40.6
AMC71138.1,P29937.3,43.1
AMC71138.1,Q9HZQ2.1,37.6
AMC71138.1,B8G289.1,33.4
AMC71138.1,Q24Q90.2,33.4
AMC71138.1,C1A492.1,34.3
AMC71141.1,Q6MWV0.1,41.4
AMC71141.1,Q79FR3.1,34.3
AMC71141.1,P02466.3,33.4
AMC71142.1,Q0WQX7.1,49.3
AMC71142.1,P54493.2,46.8
AMC71142.1,Q9FZ81.1,46.4
AMC71142.1,Q84WG3.1,46.4
AMC71142.1,F4I8K2.1,46.4
AMC71142.1,B3H707.1,45.6
AMC71142.1,Q6IUY1.1,43.9
AMC71142.1,Q19821.2,42.6
AMC71142.1,Q8LB17.2,41.4
AMC71142.1,Q9FFX0.1,39.3
AMC71142.1,A8AQX4.1,38.5
AMC71142.1,Q58EK4.1,38.5
AMC71142.1,A4WFK8.1,38.0
AMC71142.1,O75783.1,37.2
AMC71142.1,A9MMA7.1,37.2
AMC71142.1,Q76NQ1.1,37.2
AMC71142.1,A1JSF0.1,36.8
AMC71142.1,Q8X6Z6.1,36.8
AMC71142.1,Q8VC82.1,36.8
AMC71142.1,Q57IV1.1,36.4
AMC71142.1,B5XTR5.1,36.0
AMC71142.1,A6TF43.1,36.0
AMC71142.1,Q6GV23.1,36.4
AMC71142.1,Q8ZLH5.1,35.5
AMC71144.1,P26502.2,39.7
AMC71144.1,P08888.1,38.5
AMC71144.1,P08888.1,35.1
AMC71148.1,Q50559.1,46.0
AMC71148.1,Q2RIX1.1,43.9
AMC71148.1,A5IMZ6.1,43.9
AMC71148.1,P56838.1,43.9
AMC71148.1,P46086.1,41.4
AMC71148.1,Q4L639.1,41.0
AMC71148.1,A5U003.1,40.6
AMC71148.1,O85253.1,40.6
AMC71148.1,B9K9C8.1,40.6
AMC71148.1,Q7U1L7.1,40.1
AMC71148.1,A5GSI7.1,39.7
AMC71148.1,A0ALN0.1,39.3
AMC71148.1,Q927U8.1,39.3
AMC71148.1,B8DBG4.1,38.5
AMC71148.1,Q71WN3.1,38.0
AMC71148.1,C1KYW2.1,37.6
AMC71148.1,Q8Y4A6.1,37.2
AMC71150.1,O34816.1,39.7
AMC71150.1,P40680.1,31.8
AMC71157.1,O06553.1,33.4
AMC71157.1,A3QK15.1,33.0
AMC71158.1,D4D4B1.1,33.4
AMC71158.1,D4AQV3.1,33.4
AMC71158.1,Q7VAN0.1,32.6
AMC71158.1,B2RK20.1,28.8
AMC71158.1,Q7MVG5.1,28.4
AMC71159.1,A8ACD3.1,30.1
AMC71160.1,Q6MWV1.1,39.7
AMC71167.1,O52957.1,41.8
AMC71167.1,P9WM38.1,40.6
AMC71167.1,A1AXZ2.1,35.1
AMC71168.1,P77455.1,47.2
AMC71168.1,P49251.2,46.4
AMC71168.1,A4FPR5.1,43.5
AMC71168.1,C5AZ74.1,43.5
AMC71168.1,Q82DR8.1,42.6
AMC71168.1,P86397.1,39.3
AMC71168.1,P96670.1,38.0
AMC71168.1,Q9VXJ0.1,38.0
AMC71168.1,Q2RQ36.1,36.0
AMC71168.1,P51660.3,36.0
AMC71168.1,P97852.3,34.7
AMC71170.1,Q7TXK4.1,39.3
AMC71170.1,Q4VHK1.1,38.5
AMC71170.1,P9WIB6.1,38.0
AMC71170.1,Q9CD85.1,36.4
AMC71171.1,Q8TXY4.3,49.8
AMC71171.1,O29196.1,46.4
AMC71171.1,P39606.1,41.0
AMC71171.1,O34846.1,40.1
AMC71173.1,P40677.2,39.3
AMC71173.1,P09163.1,38.9
AMC71173.1,O31628.1,37.6
AMC71173.1,Q03503.1,33.9
AMC71173.1,C7M077.1,33.0
AMC71173.1,O31443.1,32.2
AMC71173.1,C7MGB3.1,31.8
AMC71174.1,P34914.2,94.1
AMC71174.1,G5EBI4.1,84.9
AMC71175.1,I6YGS0.1,44.3
AMC71175.1,O52866.3,37.6
AMC71175.1,Q9BV23.1,37.2
AMC71175.1,O31581.1,36.4
AMC71175.1,Q57427.1,31.8
AMC71175.1,P75736.1,30.5
AMC71176.1,P32398.1,45.2
AMC71176.1,P9WMB8.1,41.4
AMC71176.1,P0A0N3.1,39.7
AMC71176.1,P96701.1,38.5
AMC71176.1,Q5HCN2.1,37.6
AMC71176.1,Q0S7V2.1,37.2
AMC71176.1,O07001.1,36.8
AMC71176.1,P94548.1,36.8
AMC71176.1,O34643.1,36.4
AMC71176.1,P40950.2,36.4
AMC71176.1,Q9RAJ1.1,35.5
AMC71176.1,P42097.1,35.5
AMC71176.1,Q83MF6.2,34.3
AMC71176.1,P0A9A8.1,34.3
AMC71176.1,A0R666.1,33.9
AMC71176.1,Q8GLC6.1,33.9
AMC71176.1,A0R4Z6.1,33.9
AMC71176.1,Q5HKQ1.1,33.4
AMC71176.1,P0ACT8.1,33.4
AMC71176.1,P46330.1,33.4
AMC71176.1,P39601.2,33.4
AMC71176.1,Q7WY76.1,33.0
AMC71176.1,P28815.1,33.0
AMC71176.1,Q9ZN78.1,31.8
AMC71176.1,O31956.1,31.4
AMC71176.1,Q3J6K8.1,30.9
AMC71176.1,Q3B126.1,31.4
AMC71177.1,O54901.1,28.0
AMC71177.1,P04218.1,28.0
AMC71180.1,Q88S51.1,31.8
AMC71181.1,B2FI29.1,67.7
AMC71181.1,P29782.1,67.7
AMC71181.1,P26439.2,66.5
AMC71181.1,Q6GZS4.1,63.6
AMC71181.1,P27365.2,63.1
AMC71181.1,Q3ZBE9.1,61.9
AMC71181.1,D7U6G6.1,60.6
AMC71181.1,Q5FB34.1,60.6
AMC71181.1,D4GU72.1,59.8
AMC71181.1,Q67ZE1.2,59.8
AMC71182.1,Q14AW5.2,32.2
AMC71183.1,O31511.1,33.9
AMC71183.1,Q8T880.1,30.5
AMC71184.1,B0T890.1,40.1
AMC71184.1,Q9A3U9.1,36.8
AMC71184.1,P9WJW2.1,36.0
AMC71184.1,Q208S2.1,36.0
AMC71184.1,C0QX38.1,33.9
AMC71185.1,A7MGR4.1,46.0
AMC71185.1,Q8ZEB3.2,46.0
AMC71185.1,Q9AGD5.3,46.0
AMC71186.1,A8AGW0.1,54.8
AMC71186.1,Q9WU45.1,54.8
AMC71186.1,P35525.1,54.8
AMC71186.1,P51788.2,54.8
AMC71186.1,P51789.1,54.8
AMC71186.1,A6T4V9.1,52.7
AMC71186.1,Q9R0A1.2,52.3
AMC71186.1,O60159.2,47.7
AMC71186.1,Q8ZPK5.2,46.8
AMC71186.1,A7N6K9.1,47.2
AMC71186.1,A5F0D5.1,46.8
AMC71186.1,Q9KM62.1,46.8
AMC71186.1,B5FHR3.1,46.4
AMC71187.1,Q9KJC4.1,48.9
AMC71187.1,Q5HKQ1.1,48.1
AMC71187.1,Q8GLC6.1,48.1
AMC71187.1,Q9AIU0.1,46.4
AMC71187.1,P0C068.1,46.0
AMC71187.1,Q88FX7.1,46.0
AMC71187.1,Q4JVM3.1,45.6
AMC71187.1,P0ACT0.1,45.2
AMC71187.1,Q8NQ97.1,45.2
AMC71187.1,Q8FTA6.1,43.9
AMC71187.1,Q5HCN2.1,43.9
AMC71187.1,Q6NH62.1,43.1
AMC71187.1,Q8X4Z7.1,43.1
AMC71187.1,P0ACU3.1,42.6
AMC71187.1,O34643.1,41.8
AMC71187.1,O34970.1,40.6
AMC71187.1,Q7WY76.1,39.7
AMC71187.1,P28815.1,39.3
AMC71187.1,P0ACT3.1,38.9
AMC71187.1,P43506.1,38.5
AMC71187.1,P40950.2,37.6
AMC71187.1,O07001.1,37.2
AMC71187.1,O08335.1,37.2
AMC71187.1,P32398.1,36.4
AMC71187.1,P95251.2,36.4
AMC71187.1,Q9RAJ1.1,36.0
AMC71187.1,O34381.1,36.0
AMC71187.1,P0ACU0.1,35.5
AMC71187.1,P94423.2,35.5
AMC71192.1,Q9HCJ6.2,51.0
AMC71192.1,Q3UNZ8.1,50.2
AMC71192.1,P26646.1,49.3
AMC71192.1,P11415.1,47.2
AMC71192.1,A6QQF5.2,47.2
AMC71192.1,P42328.1,46.8
AMC71192.1,P12311.2,46.4
AMC71192.1,Q08257.1,46.0
AMC71192.1,O97764.2,44.7
AMC71192.1,Q0MVN8.1,44.3
AMC71192.1,O94564.1,44.3
AMC71192.1,O00097.1,44.3
AMC71192.1,Q6AYT0.1,43.9
AMC71192.1,O74489.2,43.5
AMC71192.1,P47199.1,41.8
AMC71192.1,O13309.1,41.8
AMC71192.1,Q8JFV8.1,40.6
AMC71192.1,Q82MN2.1,40.1
AMC71192.1,P38113.1,39.7
AMC71192.1,O94038.1,38.9
AMC71192.1,Q7XWU3.2,38.9
AMC71192.1,P49383.2,38.9
AMC71192.1,Q9P4C2.3,38.9
AMC71192.1,Q99536.2,38.9
AMC71192.1,Q9P6C8.1,38.5
AMC71192.1,P20369.1,38.5
AMC71192.1,P49385.2,38.5
AMC71192.1,P49384.2,38.5
AMC71192.1,P41747.2,38.5
AMC71192.1,A4YGN2.1,38.5
AMC71194.1,P9WI11.1,43.5
AMC71194.1,P9WI10.1,43.1
AMC71194.1,Q6BXE5.2,30.5
AMC71195.1,Q79FR3.1,42.2
AMC71195.1,Q79FW5.1,39.7
AMC71195.1,Q6MWV1.1,37.2
AMC71195.1,P9WIG0.1,37.6
AMC71195.1,P9WIG1.1,37.2
AMC71196.1,P9WHX4.1,45.6
AMC71197.1,P9WIE6.1,47.2
AMC71197.1,P0A691.1,46.8
AMC71197.1,I6Y8K5.2,42.6
AMC71197.1,P0A687.1,41.0
AMC71197.1,I6X486.1,31.4
AMC71198.1,P81718.1,35.5
AMC71198.1,P29351.2,34.7
AMC71198.1,Q9UUF3.3,33.9
AMC71198.1,Q9NYA4.2,34.3
AMC71198.1,Q91XS1.1,34.3
AMC71198.1,P29350.1,33.9
AMC71198.1,P16620.2,31.8
AMC71198.1,P28827.2,31.8
AMC71198.1,P70289.1,31.8
AMC71200.1,Q6LX40.1,75.7
AMC71200.1,A5HZ59.1,43.9
AMC71200.1,Q5NI50.1,33.9
AMC71201.1,A7MY11.1,32.2
AMC71204.1,P32398.1,51.4
AMC71204.1,P0ACU3.1,46.4
AMC71204.1,P0ACT3.1,45.2
AMC71204.1,Q8X4Z7.1,45.2
AMC71204.1,Q7TVI1.1,42.6
AMC71204.1,P94548.1,41.4
AMC71204.1,P9WMB6.1,41.0
AMC71204.1,P95251.2,40.1
AMC71204.1,P95251.2,34.7
AMC71204.1,A0R666.1,39.3
AMC71204.1,P94423.2,38.9
AMC71204.1,Q6NH62.1,38.5
AMC71204.1,P0ACT8.1,38.5
AMC71204.1,P42105.2,38.5
AMC71204.1,P67437.1,38.0
AMC71204.1,Q4JVM3.1,37.6
AMC71204.1,O34619.1,37.2
AMC71204.1,P21308.1,37.2
AMC71204.1,Q88FX7.1,37.2
AMC71204.1,P39885.1,37.2
AMC71204.1,P0ACT0.1,36.8
AMC71204.1,O31560.1,36.4
AMC71204.1,P40950.2,36.4
AMC71204.1,Q8FTA6.1,36.0
AMC71204.1,O31500.1,35.5
AMC71204.1,P96701.1,35.1
AMC71204.1,P43506.1,35.1
AMC71204.1,Q8NQ97.1,33.9
AMC71204.1,P67431.1,33.4
AMC71204.1,P28815.1,33.4
AMC71205.1,O50440.3,45.6
AMC71205.1,P9WIG0.1,43.5
AMC71205.1,Q79FR3.1,41.8
AMC71205.1,P9WIG1.1,43.5
