WP_004997429.1,Q7VI80.1,57.812,64,27,0,14,77,10,73,2.88e-19,76.1
WP_004997429.1,Q126J2.1,48.649,74,38,0,7,80,4,77,2.98e-19,76.1
WP_004997429.1,B2UQS2.1,45.570,79,43,0,3,81,2,80,3.49e-19,75.9
WP_004997429.1,Q8DHS3.1,48.649,74,38,0,6,79,5,78,3.58e-19,75.9
WP_004997429.1,C5CSE5.1,48.649,74,38,0,7,80,4,77,3.75e-19,75.9
WP_004997429.1,Q2G8P0.1,49.367,79,36,1,3,81,4,78,3.96e-19,75.6
WP_004997429.1,Q1AW83.1,46.753,77,41,0,5,81,4,80,4.80e-19,75.6
WP_004997429.1,Q46IK3.1,49.367,79,40,0,3,81,2,80,5.24e-19,75.3
WP_004997429.1,A5URZ0.1,44.156,77,43,0,3,79,2,78,5.91e-19,75.3
WP_004997429.1,B0SDK7.1,52.941,68,32,0,9,76,5,72,6.32e-19,75.0
WP_004997429.1,Q28RW8.1,51.351,74,36,0,7,80,4,77,6.68e-19,75.0
WP_004997480.1,Q4UK86.1,100.000,105,0,0,1,105,1,105,2.41e-62,187
WP_004997480.1,A8EZV1.1,99.048,105,1,0,1,105,1,105,3.47e-62,186
WP_004997480.1,C4K1G7.1,99.048,105,1,0,1,105,1,105,3.47e-62,186
WP_004997480.1,Q9ZCI9.1,97.143,105,3,0,1,105,1,105,2.41e-61,184
WP_004997480.1,Q68VZ9.1,95.238,105,5,0,1,105,1,105,6.46e-61,183
WP_004997480.1,Q1RGM7.1,91.429,105,9,0,1,105,1,105,3.03e-58,176
WP_004997480.1,B3CV07.1,73.077,104,28,0,1,104,1,104,2.12e-52,161
WP_004997480.1,B6IR01.1,55.882,102,44,1,1,102,1,101,1.02e-35,119
WP_004997480.1,Q2VZU4.1,54.369,103,42,1,1,103,1,98,3.36e-34,115
WP_004997480.1,A6UDV2.1,52.941,102,47,1,1,102,1,101,8.89e-34,114
WP_004997480.1,A9M887.1,53.922,102,42,1,1,102,1,97,1.60e-33,114
WP_004997480.1,A6WXR6.1,53.922,102,42,1,1,102,1,97,1.77e-33,114
WP_004997480.1,Q8FYL7.1,53.922,102,42,1,1,102,1,97,2.78e-33,113
WP_004997480.1,Q92LB8.1,52.941,102,47,1,1,102,1,101,6.92e-33,112
WP_004997480.1,Q8VW57.1,52.941,102,43,1,1,102,1,97,9.30e-33,112
WP_004997480.1,Q6G508.1,52.941,102,47,1,1,102,1,101,9.59e-33,112
WP_004997480.1,Q0AAD8.1,52.427,103,48,1,1,103,1,102,2.17e-32,110
WP_004997480.1,C3M9X5.1,51.961,102,48,1,1,102,1,101,2.48e-32,111
WP_004997480.1,A9IM54.1,50.980,102,49,1,1,102,1,101,3.30e-32,111
WP_004997480.1,Q0BRF1.2,51.961,102,48,1,1,102,1,101,4.19e-32,110
WP_004997480.1,A1URM6.1,53.922,102,46,1,1,102,1,101,5.82e-32,110
WP_004997480.1,Q3A1D6.1,51.961,102,47,1,1,102,1,100,7.03e-32,109
WP_004997480.1,Q3SKG4.1,48.544,103,52,1,1,103,1,102,1.07e-31,109
WP_004997480.1,A9H0E5.1,49.020,102,51,1,1,102,1,101,2.10e-31,108
WP_004997480.1,Q8UBR5.1,47.059,102,53,1,1,102,1,101,3.60e-31,107
WP_004997480.1,Q2RV02.1,49.495,99,45,1,1,99,1,94,4.81e-31,107
WP_004997480.1,Q5FUL4.1,51.515,99,47,1,1,99,1,98,1.01e-30,106
WP_004997480.1,Q6G0T8.1,51.961,102,48,1,1,102,1,101,1.44e-30,107
WP_004997480.1,A7HT70.1,50.485,103,50,1,1,103,1,102,1.65e-30,105
WP_004997480.1,Q2K2Y1.1,48.039,102,52,1,1,102,1,101,1.99e-30,105
WP_004997480.1,Q5P7Z6.1,49.515,103,51,1,1,103,1,102,3.79e-30,105
WP_004997480.1,B3PRY8.1,48.039,102,52,1,1,102,1,101,9.90e-30,103
WP_004997480.1,Q1MA81.1,48.039,102,52,1,1,102,1,101,1.12e-29,103
WP_004997480.1,A1KAC8.1,48.544,103,52,1,1,103,1,102,1.32e-29,103
WP_004997480.1,Q0AWJ0.1,50.980,102,50,0,1,102,1,102,1.61e-29,103
WP_004997480.1,B2IE47.1,50.000,102,50,1,1,102,1,101,2.63e-29,102
WP_004997480.1,A1AKW3.1,53.398,103,46,1,1,103,1,101,2.82e-29,102
WP_004997480.1,A5FV27.1,48.039,102,52,1,1,102,1,101,5.11e-29,102
WP_004997480.1,A1WY50.1,47.573,103,53,1,1,103,1,102,5.94e-29,102
WP_004997480.1,B3E331.1,52.427,103,47,1,1,103,1,101,8.77e-29,101
WP_004997924.1,Q4UMK7.1,100.000,68,0,0,1,68,1,68,6.12e-45,140
WP_004997924.1,Q68WD1.1,97.059,68,2,0,1,68,1,68,6.34e-44,138
WP_004997924.1,A8GP88.1,97.059,68,2,0,1,68,1,68,1.11e-43,137
WP_004997924.1,Q92H38.2,98.529,68,1,0,1,68,1,68,1.19e-43,137
WP_004997924.1,Q1RI69.1,95.588,68,3,0,1,68,1,68,6.36e-43,135
WP_004997924.1,Q9ZCV1.1,95.522,67,3,0,1,67,1,67,3.30e-42,133
WP_004997924.1,A8EY62.1,92.647,68,5,0,1,68,1,68,3.94e-41,130
WP_004997924.1,B3CRZ1.1,71.642,67,19,0,1,67,1,67,8.46e-30,102
WP_004997924.1,A5CCZ3.1,70.149,67,20,0,1,67,1,67,4.90e-29,100
WP_004997924.1,B8ELZ9.1,65.152,66,23,0,1,66,1,66,3.97e-25,90.2
WP_004997924.1,A8HWM0.1,65.152,66,23,0,1,66,1,66,5.08e-25,89.9
WP_004997924.1,Q21C62.1,68.750,64,20,0,1,64,1,64,8.38e-25,89.4
WP_004997924.1,Q1QS20.1,68.750,64,20,0,1,64,1,64,9.22e-25,89.4
WP_004997924.1,B1ZGB5.1,67.188,64,21,0,1,64,1,64,1.15e-24,89.1
WP_004997924.1,A9W370.1,67.188,64,21,0,1,64,1,64,1.91e-24,88.5
WP_004997924.1,B0UPJ7.1,65.152,66,23,0,1,66,1,66,2.19e-24,88.5
WP_004997924.1,Q13ET3.1,67.188,64,21,0,1,64,1,64,2.53e-24,88.2
WP_004997924.1,B1M6P3.1,67.188,64,21,0,1,64,1,64,2.65e-24,88.2
WP_004997924.1,Q89WH9.1,67.188,64,21,0,1,64,1,64,4.34e-24,87.7
WP_004997924.1,Q07UC7.1,65.625,64,22,0,1,64,1,64,8.40e-24,86.8
WP_004997924.1,Q6NDR5.3,67.188,64,21,0,1,64,1,64,1.14e-23,86.6
WP_004997924.1,Q3SWK5.1,68.750,64,20,0,1,64,1,64,1.28e-23,86.6
WP_004997924.1,B2IBH8.1,62.121,66,25,0,1,66,1,66,1.49e-23,86.3
WP_004997924.1,B6JCK7.1,65.625,64,22,0,1,64,1,64,1.68e-23,86.3
WP_004997924.1,A4YJM8.1,65.625,64,22,0,1,64,1,64,1.83e-23,86.0
WP_004997924.1,Q4FNH7.1,59.701,67,26,1,1,67,1,66,1.60e-22,83.7
WP_004997924.1,B3CLK3.1,63.077,65,23,1,3,67,5,68,2.49e-21,80.6
WP_004997924.1,Q8UIN8.1,56.716,67,29,0,1,67,1,67,2.61e-21,80.6
WP_004997924.1,A7HPK8.1,63.077,65,24,0,1,65,1,65,2.65e-21,80.6
WP_004997924.1,B9JYM8.1,56.716,67,29,0,1,67,1,67,4.34e-21,80.1
WP_004997924.1,Q5GRX8.1,61.538,65,24,1,3,67,2,65,7.00e-21,79.5
WP_004997924.1,Q0ATG3.1,64.179,67,23,1,1,67,1,66,8.53e-21,79.2
WP_004997924.1,Q73GR8.1,63.077,65,23,1,3,67,5,68,1.79e-20,78.4
WP_004997924.1,Q2KDK2.1,58.209,67,28,0,1,67,1,67,2.20e-20,78.4
WP_004997924.1,A9ILR1.1,52.239,67,32,0,1,67,1,67,3.14e-20,77.8
WP_004997924.1,Q98CP7.1,55.224,67,30,0,1,67,1,67,3.60e-20,77.8
WP_004997924.1,Q16BG9.1,61.538,65,24,1,1,65,1,64,5.80e-20,77.3
WP_004997924.1,B3PYE0.1,55.224,67,30,0,1,67,1,67,2.89e-19,75.3
WP_004997924.1,C3MCP8.1,55.224,67,30,0,1,67,1,67,3.07e-19,75.3
WP_004997924.1,Q6G1G3.1,54.545,66,30,0,1,66,1,66,3.49e-19,75.3
WP_004998227.1,Q92HT9.1,100.000,41,0,0,1,41,1,41,5.71e-21,78.4
WP_004998227.1,Q9ZD87.1,97.561,41,1,0,1,41,1,41,1.20e-20,77.5
WP_004998227.1,A8F1X5.1,97.561,41,1,0,1,41,1,41,1.40e-20,77.5
WP_004998227.1,A5CCQ4.1,87.805,41,5,0,1,41,1,41,2.03e-18,71.9
WP_004998227.1,Q3YS78.1,73.171,41,11,0,1,41,1,41,2.52e-15,64.0
WP_004998227.1,Q2GGG8.1,70.732,41,12,0,1,41,1,41,4.36e-15,63.5
WP_004998227.1,Q5FH38.1,70.732,41,12,0,1,41,1,41,5.15e-15,63.2
WP_004998227.1,Q31G58.1,70.000,40,12,0,1,40,1,40,7.31e-15,62.9
WP_004998227.1,A1AY28.1,65.854,41,14,0,1,41,1,41,2.22e-14,61.8
WP_004998227.1,Q4KA27.1,70.732,41,12,0,1,41,1,41,3.63e-14,61.2
WP_004998227.1,A8EYL5.1,97.561,41,1,0,1,41,1,41,4.20e-14,60.9
WP_004998227.1,Q2N7R4.1,63.415,41,15,0,1,41,1,41,4.66e-14,60.9
WP_004998227.1,Q5PAT1.2,68.293,41,13,0,1,41,1,41,5.29e-14,60.7
WP_004998227.1,B6EHZ5.1,73.171,41,11,0,1,41,1,41,5.35e-14,60.7
WP_004998227.1,Q0ALN0.1,65.854,41,14,0,1,41,1,41,7.04e-14,60.4
WP_004998227.1,B1ZWF5.1,68.293,41,13,0,1,41,1,41,7.27e-14,60.4
WP_004998227.1,A0KJJ0.1,72.500,40,11,0,1,40,1,40,7.44e-14,60.4
WP_004998227.1,Q2GKJ8.2,65.854,41,14,0,1,41,1,41,8.73e-14,60.1
WP_004998227.1,Q0BWX0.1,68.293,41,13,0,1,41,1,41,8.86e-14,60.1
WP_004998227.1,B6IP39.1,63.415,41,15,0,1,41,1,41,9.75e-14,60.1
WP_004998227.1,Q3IY06.1,60.976,41,16,0,1,41,1,41,1.10e-13,59.8
WP_004998227.1,B4RA25.1,65.854,41,14,0,1,41,1,41,1.65e-13,59.5
