WP_011271024.1,P04052.4,33.7,29.091
WP_011271061.1,P9WF14.1,38.2,35.556
WP_011271062.1,Q8ZZP3.1,35.6,39.13
WP_011271077.1,P40071.1,38.4,25.225
WP_011271104.1,P19650.1,42.7,23.718
WP_011271108.1,O50462.1,33.7,32.836
WP_011271112.1,Q1RIW0.1,39.9,31.897
WP_011271117.1,P40819.2,34.2,37.5
WP_011271120.1,C5CIU9.1,35.3,25.0
WP_011271122.1,A0A0H3CCP8.1,47.4,43.421
WP_011271140.1,C4R492.1,32.0,26.866
WP_011271148.1,B8J4L3.1,36.5,32.812
WP_011271163.1,P45423.1,48.0,32.323
WP_011271179.1,Q54HL0.1,38.2,21.429
WP_011271185.1,Q1RI12.1,45.8,50.0
WP_011271212.1,Q55A00.1,41.8,30.07
WP_011271243.1,Q6AEX9.2,32.5,27.692
WP_011271261.1,Q9YER5.2,31.7,63.636
WP_011271263.1,Q57606.1,34.8,40.0
WP_011271269.1,Q3ITQ4.1,39.6,33.333
WP_011271279.1,P0C077.1,41.0,31.325
WP_011271280.1,P55533.1,36.8,28.986
WP_011271291.1,P37500.1,39.9,25.676
WP_011271298.1,P17622.1,44.1,36.066
WP_011271300.1,P44154.1,50.3,20.29
WP_011271305.1,Q9Y493.4,42.7,18.386
WP_011271309.1,P0A130.1,59.5,30.435
WP_011271370.1,Q3ITQ4.1,53.6,37.179
WP_011271408.1,Q9CD89.1,51.1,27.465
WP_011271409.1,Q05581.3,48.3,34.0
WP_011271435.1,Q49W87.1,43.5,32.184
WP_011271451.1,Q72H90.1,49.7,25.658
WP_011271470.1,Q57606.1,34.8,40.909
WP_011271489.1,Q1LV19.1,28.0,52.174
WP_011271534.1,P45332.1,68.5,26.184
WP_011271537.1,P44057.2,42.7,30.851
WP_011271546.1,P37352.2,38.2,24.375
WP_011271573.1,Q573F6.1,31.4,47.222
WP_011271574.1,A5CPB7.1,38.7,22.131
WP_011271586.1,Q60374.1,41.3,40.909
WP_011271587.1,P71049.1,44.9,41.071
WP_011271626.1,Q6IRP4.1,40.1,28.099
WP_011271630.1,Q7RTR2.2,89.1,26.567
WP_011271639.1,P58092.1,41.3,45.0
WP_011271669.1,P95225.2,40.7,40.816
WP_011271687.1,P52504.1,45.8,45.455
WP_011271699.1,Q9ZCH6.1,38.2,56.0
WP_011271702.1,Q5FUU1.1,54.5,39.474
WP_011271703.1,Q07736.1,38.4,42.105
WP_011271705.1,Q52990.1,52.5,32.787
WP_011271713.1,O77033.1,49.7,24.603
WP_011271715.1,O34452.1,49.7,22.381
WP_011271726.1,Q83BT6.1,43.2,30.0
WP_011271731.1,Q9HGK2.1,35.1,39.683
WP_011271742.1,P33790.1,40.7,27.928
WP_011271748.1,A0AIC1.1,41.3,35.065
WP_011271755.1,P50360.2,54.2,40.323
WP_011271757.1,Q6ZLP5.1,36.8,35.385
WP_011271759.1,Q2NUD6.1,32.0,39.583
WP_039594775.1,Q6C627.1,29.2,35.294
WP_039594787.1,Q98Q96.1,27.5,23.077
WP_039594802.1,Q92JL2.1,33.1,78.947
WP_039594829.1,O23553.3,28.9,38.889
WP_039594834.1,P00182.2,33.7,38.235
WP_039594852.1,A4WHQ7.1,29.7,27.083
WP_039594854.1,Q57574.1,37.9,38.095
WP_039594916.1,P64529.1,37.0,28.235
WP_039594919.1,Q9LK35.1,33.7,44.186
WP_039594927.1,P53305.1,31.4,35.0
WP_039594936.1,Q9Z8A5.1,31.7,25.397
WP_039594968.1,A5WBH0.1,30.0,27.419
WP_039594974.1,A8GW18.1,33.9,59.259
WP_039594986.1,G2TRU8.1,39.0,30.172
WP_039594994.1,Q89AB5.1,34.2,33.333
WP_039595010.1,O06730.1,32.3,35.897
WP_039595014.1,P39631.3,36.8,42.5
WP_039595101.1,E7A253.1,33.1,31.343
WP_039595145.1,Q49UZ7.1,48.0,39.024
WP_039595162.1,A7GRK7.1,29.7,22.222
WP_039595187.1,P0A9K5.2,34.2,42.857
WP_039595200.1,O08759.2,27.8,39.535
WP_039595201.1,O32041.1,38.4,29.63
WP_039595202.1,O33348.1,50.3,44.0
WP_039595268.1,Q54HW1.1,43.5,41.667
WP_039595279.1,Q44361.1,40.4,47.059
WP_039595378.1,C1DAR8.1,31.4,32.609
WP_039595571.1,Q8K9W6.1,31.1,35.484
WP_039595620.1,A0B603.1,29.7,35.0
WP_041405309.1,P44668.1,37.9,38.333
WP_041405314.1,P37645.3,35.1,25.17
WP_041405319.1,A4IYL5.1,32.0,25.455
WP_041405320.1,Q1RJI4.1,39.9,50.0
WP_041405345.1,Q4X265.1,49.4,28.378
WP_041405373.1,A6Q531.1,33.4,38.298
WP_045820727.1,P80011.1,48.3,31.746
WP_045820730.1,Q57819.1,51.4,37.363
WP_045820741.1,O67017.1,33.4,48.649
WP_045820785.1,A0A140ND86.1,51.1,34.375
WP_045820790.1,P96679.1,36.5,30.0
WP_049749302.1,O94318.1,34.5,27.692
WP_049749303.1,Q1RIZ4.1,38.7,40.0
WP_049749305.1,Q0VFE7.1,46.6,39.394
WP_049749314.1,A2C601.1,34.8,42.857
WP_081427727.1,P54513.1,26.6,59.091
WP_081427729.1,Q1RIW9.1,31.4,66.667
WP_081427730.1,Q93341.1,42.7,46.0
WP_081427731.1,Q1RH40.1,29.7,59.375
WP_081427732.1,E3G327.1,49.1,29.63
WP_081427738.1,Q5JNB5.1,33.7,40.0
WP_081427740.1,Q88CX7.1,29.4,29.787
WP_081427742.1,Q17ZF6.1,31.4,44.737
WP_081427747.1,Q1RH40.1,34.5,62.5
WP_081427749.1,Q8LPF4.1,26.9,23.214
WP_081427756.1,A8EXZ0.1,32.3,54.545
WP_081427760.1,A8GM49.1,30.3,68.421
WP_081427762.1,Q9ZDZ6.1,30.3,51.852
WP_081427766.1,Q1RH66.1,28.6,65.217
WP_081427774.1,Q1RH66.1,28.3,62.5
WP_081427775.1,Q1RH66.1,30.8,78.947
WP_081427781.1,Q1RH66.1,39.3,50.0
WP_081427782.1,Q9ZDZ6.1,31.1,39.394
WP_081427787.1,Q1RIY1.1,37.9,47.826
WP_081427788.1,Q6E3D4.1,26.9,37.209
WP_081427790.1,Q9VLV5.1,28.9,38.235
WP_081427795.1,Q47013.3,39.3,32.54
WP_081427798.1,Q6G6V9.1,35.9,48.78
WP_081427802.1,Q7PCJ8.1,32.8,26.374
WP_081427805.1,Q7CXI0.2,49.4,32.877
WP_081427806.1,O34098.1,57.3,32.479
WP_081427807.1,C4K228.1,36.5,66.667
WP_081427812.1,Q9YG51.1,57.0,27.559
WP_081427817.1,Q4UL10.1,30.3,92.308
WP_081427818.1,Q92I60.1,31.7,69.565
WP_081427819.1,Q92ID4.1,30.6,40.741
WP_081427821.1,Q7Z569.2,29.4,27.119
WP_081427824.1,Q60228.1,46.9,34.783
WP_081427826.1,Q1RH66.1,37.3,66.667
WP_081427828.1,P56209.2,31.4,43.75
WP_081427833.1,Q7ZU45.1,36.5,27.835
WP_081427835.1,Q92I60.1,44.9,58.14
WP_081427836.1,P0CG12.1,33.4,41.758
