YP_002791254.1,B1M575.1,25.5
NP_417215.2,P36930.3,43.8
NP_417210.2,O59497.1,49.1
NP_417210.2,Q9V1N8.1,39.0
NP_417210.2,Q69LE7.1,33.4
NP_417029.4,P54567.1,61.2
NP_416898.3,P39785.2,29.4
NP_416777.2,P34302.2,35.3
NP_416777.2,Q8QN36.1,29.2
NP_416777.2,P12932.1,29.2
NP_416592.2,Q79E92.1,40.1
NP_416592.2,Q48585.1,30.0
NP_416592.2,Q07799.1,30.0
NP_416592.2,P59801.1,28.3
YP_002791246.1,C1P606.1,44.4
NP_416491.2,A4W9T2.1,80.9
NP_416491.2,A4W9T2.1,45.5
YP_002791244.1,C1P604.1,42.9
NP_416324.2,Q5FUR2.1,31.4
NP_416324.2,A4IL64.1,29.2
YP_002791242.1,O32619.1,25.2
NP_416244.2,E7CQW6.1,32.3
NP_416242.6,Q58200.1,34.2
NP_416242.6,P43622.1,31.7
NP_416206.6,C5BGP5.1,49.4
NP_416206.6,Q8K942.1,46.9
NP_416206.6,A8GKP6.1,46.0
NP_416206.6,A7MJD1.1,45.8
NP_416206.6,A8AQR8.1,44.9
NP_416206.6,Q32B02.1,41.0
NP_416206.6,Q8X4S4.1,41.0
NP_416206.6,B2U3H0.1,41.0
NP_416206.6,P60778.1,41.0
NP_416206.6,Q0TC96.1,41.0
NP_416206.6,B7NMD3.1,40.7
NP_416206.6,A9MNY7.1,40.7
NP_416206.6,Q31VS4.1,40.4
NP_416206.6,B1LHG5.1,40.4
NP_416206.6,P0A2G5.1,40.4
NP_416206.6,B4TWI9.1,40.4
NP_416206.6,Q5PLF0.1,40.4
NP_416206.6,Q57JD0.1,40.1
NP_416206.6,B4TJR2.1,40.1
NP_416206.6,Q0SZV2.1,39.9
NP_416206.6,P59269.1,39.9
NP_416206.6,B2VK30.1,39.9
NP_416206.6,A8AQB4.1,39.9
NP_416206.6,B8D860.1,39.0
NP_416206.6,B5F8I5.1,39.0
NP_416206.6,P57601.1,39.0
NP_416206.6,B4TY33.1,39.0
NP_416206.6,Q8Z1Z8.1,39.0
NP_416206.6,A9MT38.1,38.7
NP_416206.6,B4TKP8.1,38.7
NP_416206.6,Q5PLW2.1,38.7
NP_416206.6,B5R7P0.1,38.2
NP_416078.4,Q6CAX5.1,32.0
YP_002791240.1,C1P600.1,45.2
NP_415909.4,O24463.1,29.7
NP_415842.2,Q2KJ83.1,41.3
NP_415842.2,Q03415.1,39.6
NP_415842.2,Q9M9H7.1,39.6
NP_415842.2,Q9JJN5.1,39.6
NP_415842.2,Q9EQV8.1,39.3
NP_415842.2,P54497.1,38.7
NP_415842.2,P42787.2,39.0
NP_415842.2,Q2JI70.1,38.2
NP_415842.2,P15169.1,37.9
NP_415842.2,O17754.1,35.1
NP_415842.2,P04836.2,33.7
NP_415842.2,B6EGJ0.1,33.1
NP_415842.2,Q88Q07.1,32.8
NP_415842.2,B1JF56.1,32.5
NP_415842.2,B0KMF7.1,32.3
NP_415842.2,C5DMW3.1,31.7
NP_415546.2,Q79E92.1,40.1
NP_415546.2,Q48585.1,30.0
NP_415546.2,Q07799.1,30.0
NP_415546.2,P59801.1,28.3
NP_415345.2,P44743.1,42.1
NP_415345.2,P44743.1,30.8
NP_415345.2,O27295.1,33.7
NP_415345.2,A9WH83.1,32.5
NP_415345.2,B8G6Q8.1,31.7
NP_415072.2,Q79E92.1,40.1
NP_415072.2,Q48585.1,30.0
NP_415072.2,Q07799.1,30.0
NP_415072.2,P59801.1,28.3
NP_414909.2,P45420.1,35.3
NP_414909.2,P11399.4,32.3
NP_414909.2,P11398.3,32.3
NP_414909.2,P07123.4,30.8
NP_414909.2,P11401.3,29.7
NP_414907.2,Q79E92.1,40.1
NP_414907.2,Q48585.1,30.0
NP_414907.2,Q07799.1,30.0
NP_414907.2,P59801.1,28.3
NP_414832.2,Q79E92.1,40.1
NP_414832.2,Q48585.1,30.0
NP_414832.2,Q07799.1,30.0
NP_414832.2,P59801.1,28.3
NP_418541.2,Q9K9K5.1,102.0
NP_418541.2,Q9K9K5.1,42.9
NP_418541.2,P21885.2,98.6
NP_418541.2,P21885.2,47.4
NP_418541.2,P50821.2,41.3
NP_415843.2,S0EBV2.1,48.6
NP_415843.2,B2RIT0.1,36.5
NP_415843.2,Q12284.1,33.9
NP_416346.4,Q02636.1,29.4
NP_415643.3,Q2EEX6.1,55.6
NP_415643.3,P45169.1,50.5
NP_415643.3,Q08382.1,50.0
NP_415643.3,Q58763.1,50.0
NP_418468.3,Q63DZ4.1,54.8
NP_418468.3,Q8Y654.1,48.9
NP_418468.3,Q49VC5.1,47.2
NP_418468.3,P58163.1,46.3
NP_418468.3,Q71YH0.1,45.5
NP_418468.3,Q92AG2.1,45.5
NP_418468.3,Q8EES3.1,43.5
NP_418468.3,Q88BA2.1,41.5
NP_418468.3,O34674.1,39.9
NP_418468.3,O82855.2,39.6
NP_418468.3,Q8P4E6.1,39.0
NP_418468.3,Q9FKQ1.1,37.3
NP_418468.3,Q8PG07.1,36.8
NP_418710.4,P11460.1,44.4
NP_418710.4,P40409.1,43.5
NP_418710.4,Q9HQ20.1,37.6
NP_418710.4,Q6GHV3.1,36.2
NP_418710.4,Q6GA82.1,36.2
NP_418710.4,P40408.1,36.2
NP_418710.4,P07822.3,35.6
NP_418627.4,O83506.1,35.9
NP_418070.6,P0AFT0.1,57.9
NP_417966.4,Q8FWV4.1,30.6
NP_417966.4,Q577F1.1,30.3
NP_417966.4,A5VU57.1,30.0
NP_417966.4,Q4WAZ0.1,30.6
NP_417966.4,P59723.2,28.9
NP_417834.6,P0ACN0.1,51.7
NP_417834.6,P44487.1,48.0
NP_417834.6,Q9X9E0.1,44.9
NP_417834.6,D5AKX9.1,42.7
NP_417834.6,Q9LBW6.2,42.1
NP_417834.6,P0ACL3.1,41.8
NP_417834.6,Q2YUS3.2,41.3
NP_417589.4,Q9C9V6.1,26.9
NP_417044.4,Q5F3K0.1,34.2
NP_416638.4,P44466.1,68.3
NP_416638.4,P57126.1,38.4
NP_416514.4,P44664.1,52.2
NP_416006.4,P75908.1,51.1
NP_416006.4,P76236.1,50.5
NP_416006.4,O34627.1,48.6
NP_416006.4,Q4ZSY3.1,48.6
NP_416006.4,Q4ZSY3.1,44.1
NP_416006.4,O35014.1,47.4
NP_415317.4,Q985M2.1,38.7
NP_415317.4,Q8UH57.2,38.7
NP_415317.4,A8GBX7.1,38.4
NP_415317.4,Q8ZGV8.1,38.4
NP_415317.4,Q8NQ97.1,37.6
NP_415317.4,P75811.3,37.3
NP_415317.4,O69786.1,37.0
NP_415317.4,O34970.1,37.0
NP_415317.4,Q57EH9.1,35.1
NP_415317.4,A6X2G6.1,35.1
NP_415317.4,B0CKN5.1,35.1
NP_415317.4,Q8YFY3.1,35.1
NP_415317.4,A9M9H9.1,35.1
NP_415317.4,Q8G1Z7.1,34.8
NP_415317.4,O34381.1,33.9
NP_415317.4,Q88FX7.1,32.8
NP_415317.4,B1LXE5.1,30.0
NP_414918.4,Q0UIR3.2,33.9
NP_414891.4,O32222.1,44.6
NP_414891.4,Q7U0Y5.1,42.1
NP_414891.4,A0PLB8.2,40.1
NP_414891.4,O07434.1,38.7
NP_418767.4,Q8R5F8.1,29.4
NP_418767.4,P50039.2,28.3
NP_418692.2,P55481.1,43.2
NP_418692.2,P17985.1,40.1
NP_418692.2,P55502.1,40.7
NP_418692.2,P55640.1,40.4
NP_418692.2,P24580.1,34.5
NP_418692.2,Q8RWM3.1,34.2
NP_418692.2,P18416.1,34.2
NP_418692.2,Q79E92.1,32.5
NP_418692.2,P39213.1,31.4
NP_418692.2,B6JIP3.1,31.7
NP_418692.2,P09230.1,28.9
YP_001165332.1,C5DUX2.1,32.0
YP_001165332.1,Q49857.1,28.3
YP_001165332.1,Q5WAE0.1,28.0
NP_418398.2,Q5HCX3.1,42.7
NP_418398.2,Q6G696.1,42.7
NP_418398.2,Q6GDM3.1,42.7
NP_418398.2,Q2YWD0.1,41.5
NP_418398.2,P28815.1,38.2
NP_418398.2,Q3J6K8.1,37.3
NP_418398.2,P0ACT0.1,36.5
NP_418398.2,O31500.1,36.8
NP_418398.2,P9WMD8.1,36.5
NP_418398.2,P67431.1,36.2
NP_418398.2,P46330.1,35.6
NP_418398.2,P39601.2,35.1
NP_418398.2,P39897.1,34.5
NP_418398.2,P40950.2,34.5
NP_418398.2,A6VSX5.1,33.1
NP_418398.2,Q0S7V2.1,32.8
NP_418398.2,P9WMB8.1,32.5
NP_418398.2,A3N3Q5.1,32.5
NP_418325.3,P0AFU6.1,42.9
NP_418313.4,A6NFX1.4,64.9
NP_418313.4,Q3T9M1.1,48.6
NP_418313.4,Q5U3U7.1,48.3
NP_418313.4,Q9DA75.1,35.6
NP_418293.2,O31704.1,43.8
NP_418293.2,Q75ZQ3.1,33.1
NP_418293.2,B1VSW9.1,32.0
NP_418293.2,Q5FM18.1,31.7
NP_418293.2,Q8PTK0.1,31.4
NP_418293.2,A5EJY3.1,31.4
NP_418293.2,P23919.4,29.4
NP_418293.2,Q5M936.1,29.7
YP_026256.2,A6Q3Q0.1,33.4
NP_418214.2,P26239.1,51.1
NP_418214.2,P34647.1,52.2
NP_418214.2,Q61J08.1,51.7
NP_418214.2,P49469.1,47.7
NP_418214.2,O30819.1,46.3
NP_418214.2,P42425.2,45.8
NP_418214.2,P9WPR2.1,44.9
NP_418214.2,P51394.1,43.2
NP_418214.2,Q832R5.1,43.8
NP_418214.2,P31205.1,42.9
NP_418214.2,Q32742.1,42.7
NP_418175.3,P07206.2,48.6
NP_418175.3,P07811.1,45.8
NP_418175.3,O31630.1,43.5
NP_418175.3,P9WM38.1,41.3
NP_418175.3,Q6CCT1.1,41.0
NP_418175.3,A2BVP7.1,39.0
NP_418175.3,Q114I1.1,33.4
NP_418007.3,P73448.1,73.0
NP_418007.3,P06131.1,64.9
NP_417593.4,Q7VIE2.1,39.0
NP_417593.4,Q559X6.1,33.4
NP_417558.2,Q7BUE1.1,55.0
NP_417558.2,O05389.2,54.2
NP_417558.2,P77503.1,51.7
NP_417558.2,O42896.1,50.8
NP_417558.2,O13991.3,47.4
NP_417558.2,A7ZAH5.1,47.4
NP_417558.2,Q53TZ2.1,45.8
NP_417558.2,Q6M0B9.1,45.8
NP_417558.2,A1TC97.1,45.2
NP_417516.3,P55481.1,43.2
NP_417516.3,P17985.1,40.1
NP_417516.3,P55502.1,40.7
NP_417516.3,P55640.1,40.4
NP_417516.3,P24580.1,34.5
NP_417516.3,Q8RWM3.1,34.2
NP_417516.3,P18416.1,34.2
NP_417516.3,Q79E92.1,32.5
NP_417516.3,P39213.1,31.4
NP_417516.3,B6JIP3.1,31.7
NP_417516.3,P09230.1,28.9
NP_417414.2,P55011.1,25.8
NP_417338.3,P55481.1,43.2
NP_417338.3,P17985.1,40.1
NP_417338.3,P55502.1,40.7
NP_417338.3,P55640.1,40.4
NP_417338.3,P24580.1,34.5
NP_417338.3,Q8RWM3.1,34.2
NP_417338.3,P18416.1,34.2
NP_417338.3,Q79E92.1,32.5
NP_417338.3,P39213.1,31.4
NP_417338.3,B6JIP3.1,31.7
NP_417338.3,P09230.1,28.9
NP_417102.4,A5GTF4.1,40.1
NP_417102.4,O69103.1,35.3
NP_417102.4,Q7V806.1,34.2
NP_417102.4,A2CAB5.1,33.7
NP_417038.4,P54720.1,42.9
NP_417038.4,P53337.1,37.6
NP_417038.4,P44069.1,36.2
NP_417038.4,O74559.1,37.0
NP_417038.4,Q800K9.1,34.5
NP_417038.4,O45731.1,34.5
NP_417038.4,O57590.1,33.1
NP_417038.4,Q0TFH0.1,31.4
NP_417038.4,Q32DR3.2,31.4
NP_417038.4,Q83QT2.3,31.4
NP_417038.4,B7NNV5.1,31.4
NP_417038.4,P0AFF1.2,31.4
NP_417038.4,B2TW57.1,31.4
NP_417038.4,B7MXV5.1,31.4
NP_417038.4,Q8FFK3.1,31.4
NP_417038.4,Q31YI5.2,31.4
NP_417038.4,B1IXR6.1,30.8
NP_417038.4,Q3YZT4.2,29.2
YP_001165325.1,A5A621.1,41.3
NP_416945.2,P32762.1,33.1
NP_416945.2,Q1LU68.1,32.0
NP_416943.2,A3DEL6.1,30.3
NP_416940.2,P89102.1,32.3
NP_416940.2,P25241.2,30.3
NP_416937.2,P15435.1,44.9
NP_416937.2,B7IFN3.1,38.4
NP_416937.2,O31207.1,37.6
NP_416937.2,P46495.2,36.2
NP_416937.2,P16407.1,35.6
NP_416937.2,P45198.1,34.5
NP_416937.2,Q6FLZ0.1,35.1
NP_416937.2,B2UX54.1,32.3
NP_416937.2,B2THC5.1,32.0
NP_416860.4,Q460N5.3,35.3
NP_416846.2,P40604.1,33.4
YP_026163.2,P55481.1,43.2
YP_026163.2,P17985.1,40.1
YP_026163.2,P55502.1,40.7
YP_026163.2,P55640.1,40.4
YP_026163.2,P24580.1,34.5
YP_026163.2,Q8RWM3.1,34.2
YP_026163.2,P18416.1,34.2
YP_026163.2,Q79E92.1,32.5
YP_026163.2,P39213.1,31.4
YP_026163.2,B6JIP3.1,31.7
YP_026163.2,P09230.1,28.9
NP_416269.4,P47290.1,53.4
NP_416269.4,P75057.1,51.4
NP_416269.4,P45322.1,39.6
NP_416269.4,O30143.1,37.9
NP_416166.3,Q9RMY4.1,48.9
NP_416166.3,P40950.2,48.3
NP_416166.3,O34619.1,45.8
NP_416166.3,Q7TVI1.1,42.4
NP_416166.3,P9WME0.1,40.7
NP_416166.3,A0R666.1,39.6
NP_416166.3,P96701.1,38.7
NP_416166.3,Q88FX7.1,38.7
NP_416166.3,P0ACT0.1,37.6
NP_416166.3,P75952.2,37.3
NP_416166.3,P28815.1,37.0
NP_416166.3,P9WMD4.1,36.8
NP_416166.3,P39897.1,36.8
NP_416166.3,C5A0R2.1,36.5
NP_416166.3,A7ML90.1,36.2
NP_416166.3,A1JI38.2,36.2
NP_416166.3,P43506.1,36.2
NP_416166.3,Q1CBU4.1,36.2
NP_416166.3,P0ACU6.1,36.2
NP_416166.3,Q31U25.2,36.2
NP_416166.3,A8A771.1,36.2
NP_416166.3,A1AIE5.2,35.9
NP_416166.3,P0ACU5.2,36.2
NP_416166.3,Q5PK70.1,35.9
NP_416166.3,O31500.1,36.2
NP_416166.3,Q57H90.2,35.9
NP_416166.3,A9MHG9.1,35.6
NP_416166.3,A8AKV8.1,35.6
NP_416166.3,A6TGE7.1,35.6
NP_416166.3,P39601.2,35.3
NP_416166.3,Q8G2M8.1,34.5
NP_416166.3,O07001.1,33.9
YP_001165320.1,P45059.1,25.8
NP_415994.4,Q46561.1,56.7
NP_415994.4,P0A9T7.1,50.8
NP_415994.4,Q46560.1,47.4
NP_415994.4,Q9KMG4.1,47.2
NP_415994.4,Q8EE85.1,33.4
NP_415994.4,A0KX75.1,32.5
NP_415994.4,Q0HVF0.1,32.5
NP_415994.4,Q0HII5.1,32.5
NP_415994.4,Q6LTJ7.1,31.1
NP_415994.4,B1YFM6.1,30.8
NP_415994.4,A8H532.1,30.8
NP_415994.4,A9L185.1,30.3
NP_415994.4,A1RJY8.2,30.3
NP_415994.4,A6WN68.1,30.3
NP_415994.4,B8E544.1,30.3
NP_415994.4,A8FUY4.1,28.9
NP_415994.4,C4L0V4.1,28.9
NP_415994.4,Q6GBB8.1,28.6
NP_415994.4,Q2YSL9.1,28.6
NP_415994.4,Q8EA37.1,28.6
NP_415994.4,B8CM62.1,27.8
NP_415955.2,P51716.1,45.5
NP_415955.2,Q9HK40.1,39.3
NP_415955.2,P74794.1,32.8
NP_415955.2,P15238.4,32.0
NP_415955.2,Q9PQE5.1,31.7
NP_415955.2,P74458.1,27.2
NP_415921.2,P55481.1,43.2
NP_415921.2,P17985.1,40.1
NP_415921.2,P55502.1,40.7
NP_415921.2,P55640.1,40.4
NP_415921.2,P24580.1,34.5
NP_415921.2,Q8RWM3.1,34.2
NP_415921.2,P18416.1,34.2
NP_415921.2,Q79E92.1,32.5
NP_415921.2,P39213.1,31.4
NP_415921.2,B6JIP3.1,31.7
NP_415921.2,P09230.1,28.9
NP_415738.2,P22851.1,33.7
NP_415738.2,C0JB33.1,32.8
NP_415738.2,C0JB34.1,32.5
NP_415736.2,Q9BQ08.1,31.4
NP_415665.2,Q4PEM9.1,33.9
NP_415665.2,Q8NCQ5.2,32.0
NP_415665.2,Q9A5C1.1,30.6
YP_001165313.1,P56100.1,27.2
YP_001165313.1,Q9P2W9.1,26.9
YP_001165313.1,Q5REB4.1,26.9
YP_001165313.1,Q68FW4.1,26.9
YP_001165313.1,Q8VDS8.2,26.9
YP_001165313.1,Q4VBI7.1,26.9
NP_415486.4,Q67Y99.1,34.8
NP_415486.4,Q5UR15.1,30.8
NP_415486.4,A4FU69.3,28.0
NP_415193.2,Q6DFV5.2,33.4
NP_415066.2,P43319.1,56.4
NP_415066.2,P53522.1,51.9
NP_415021.2,Q58236.1,37.0
NP_414894.2,P55481.1,43.2
NP_414894.2,P17985.1,40.1
NP_414894.2,P55502.1,40.7
NP_414894.2,P55640.1,40.4
NP_414894.2,P24580.1,34.5
NP_414894.2,Q8RWM3.1,34.2
NP_414894.2,P18416.1,34.2
NP_414894.2,Q79E92.1,32.5
NP_414894.2,P39213.1,31.4
NP_414894.2,B6JIP3.1,31.7
NP_414894.2,P09230.1,28.9
NP_414880.2,O83046.1,64.9
NP_414880.2,Q0K846.1,56.4
NP_414880.2,Q6XL52.1,49.7
NP_414880.2,Q43992.1,49.4
NP_414880.2,Q9R9U0.1,45.2
NP_414880.2,P15360.1,44.6
NP_414880.2,Q93PU6.1,44.4
NP_414880.2,Q52154.1,41.0
NP_414880.2,P0ACM7.1,32.8
NP_414785.4,Q96LX8.1,32.8
YP_001165307.1,O80961.2,33.7
YP_588476.1,P69823.1,43.2
YP_588476.1,Q328K3.1,43.2
YP_588476.1,Q5PJ47.1,43.2
YP_588476.1,Q3YUF4.1,43.2
YP_588476.1,Q57GJ8.1,42.1
YP_588476.1,Q9EXD8.1,40.1
YP_588476.1,O05505.1,32.5
YP_588476.1,P50852.1,29.2
YP_588474.1,P89678.1,29.7
YP_588473.1,P17323.1,32.0
YP_588471.1,Q9BXU8.1,33.1
YP_588471.1,P28976.1,31.1
YP_588470.1,A8ZTM1.1,35.1
YP_588468.1,B1J539.1,28.6
YP_588468.1,B8GGQ3.1,26.9
YP_588468.1,Q1BM67.1,26.6
YP_588468.1,A9AMA4.1,26.6
YP_588466.1,P54523.1,30.3
YP_588466.1,A7Z6J5.1,30.0
YP_588466.1,Q698V5.1,27.5
YP_588466.1,A7GSJ5.1,27.2
YP_588465.1,C6DBU8.1,46.9
YP_588465.1,O66761.1,27.8
YP_588465.1,Q5F3P8.1,27.2
YP_588465.1,Q9DBC0.4,26.9
YP_588464.1,Q9XID0.1,30.3
YP_588464.1,B0KTR8.1,28.0
YP_588464.1,Q88M72.1,27.8
YP_588461.1,Q388F1.1,28.6
YP_588458.1,Q9AET9.1,30.8
YP_588458.1,F4IK45.1,30.3
YP_588458.1,Q8NVJ0.1,28.6
YP_588458.1,P65101.1,28.6
YP_588458.1,Q6GF15.1,28.6
YP_588458.1,Q5HEE3.1,28.6
YP_588458.1,Q2YUF1.1,28.6
YP_588456.1,Q6V9E0.1,29.2
YP_588456.1,Q5S589.1,28.6
YP_588456.1,Q8HHD3.1,26.3
YP_588452.1,A8CGF6.1,28.9
YP_588452.1,P76537.1,28.9
YP_588451.1,P30331.2,28.3
YP_588451.1,P08002.1,26.3
YP_588447.1,Q9MFP7.1,28.9
YP_588447.1,P0C9J5.1,26.9
YP_588445.1,Q9ZDX1.1,30.3
YP_588445.1,Q9M1E6.1,28.6
YP_588445.1,Q9SYL0.2,28.0
YP_588445.1,Q9SVC5.1,27.8
YP_588444.1,Q2YKD6.2,33.1
YP_588444.1,P24244.1,27.2
YP_588441.1,Q9Y6R7.3,30.0
YP_588441.1,Q9Y6R7.3,29.7
YP_588441.1,Q9Y6R7.3,29.7
YP_588440.1,A8CGF6.1,29.7
YP_588440.1,P76537.1,29.4
YP_588440.1,H3BQJ8.1,27.2
YP_588439.1,Q2Y5P3.1,25.8
YP_588435.1,Q698V5.1,27.8
NP_415954.2,B8DP81.1,28.6
NP_415872.2,Q4WGM4.1,27.8
NP_415872.2,Q7KHG2.1,26.3
NP_415525.2,P10713.1,34.2
NP_415525.2,P10713.1,31.7
NP_415525.2,P10713.1,27.5
NP_418809.4,P57352.1,56.4
NP_418809.4,A6VLS0.1,52.2
NP_418809.4,Q4KHS7.2,50.0
NP_418807.4,Q4L5D8.1,44.6
NP_418807.4,P63819.1,43.2
NP_418807.4,B8DVS0.1,40.1
NP_418807.4,Q03QM5.1,39.3
NP_418807.4,Q2LTS1.1,39.0
NP_418807.4,Q3J7R8.1,40.1
NP_418807.4,Q7UKG6.1,36.2
NP_418784.4,Q6BVE3.2,50.8
NP_418780.2,Q839J1.1,29.4
NP_418772.4,O28980.1,32.5
NP_418766.4,Q7NAZ3.1,47.7
NP_418766.4,Q07E15.1,48.0
NP_418766.4,Q07DZ5.1,47.2
NP_418766.4,Q00PJ1.1,46.9
NP_418766.4,Q07DW4.1,46.3
NP_418766.4,O26878.1,46.0
NP_418766.4,A0M8T5.1,45.5
NP_418766.4,A1X157.1,45.5
NP_418766.4,Q07E28.1,44.9
NP_418766.4,B9EJA2.2,44.4
NP_418766.4,Q2QL82.1,44.4
NP_418766.4,Q09YI1.1,44.4
NP_418766.4,Q2IBD4.1,44.1
NP_418766.4,Q07E41.1,44.1
NP_418766.4,Q09YJ3.1,43.5
