WP_011271370.1,Q3ITQ4.1,53.4,37.179
WP_011271408.1,Q9CD89.1,51.3,27.465
WP_011271409.1,Q05581.3,48.7,34.0
WP_011271435.1,Q49W87.1,45.2,32.184
WP_011271451.1,Q72H90.1,49.1,25.85
WP_011271470.1,Q57606.1,35.3,40.909
WP_011271489.1,Q1LV19.1,33.1,52.174
WP_011271527.1,Q9VJE5.1,36.2,34.579
WP_011271534.1,P0ADC7.1,49.1,24.057
WP_011271537.1,P44057.2,43.1,29.126
WP_011271540.1,Q17I16.1,36.6,48.148
WP_011271573.1,Q573F6.1,31.0,47.222
WP_011271586.1,Q60374.1,41.3,40.909
WP_011271587.1,P71049.1,43.5,41.071
WP_011271626.1,Q6IRP4.1,39.6,28.099
WP_011271630.1,Q7RTR2.2,86.2,27.711
WP_011271639.1,P58092.1,41.8,45.0
WP_011271669.1,P95225.2,41.8,40.816
WP_011271687.1,P52504.1,46.5,45.455
WP_011271699.1,Q9ZCH6.1,37.9,56.0
WP_011271702.1,Q5FUU1.1,54.3,37.349
WP_011271703.1,Q47281.1,39.2,38.462
WP_011271713.1,Q9VF81.1,51.3,29.825
WP_011271715.1,P38042.2,50.8,27.711
WP_011271726.1,Q83BT6.1,43.1,30.0
WP_011271731.1,O59626.2,35.3,50.0
WP_011271742.1,P33790.1,39.2,28.947
WP_011271748.1,A0AIC1.1,40.1,35.065
WP_011271755.1,P50360.2,62.5,40.323
WP_011271757.1,P70206.1,35.7,35.0
WP_011271759.1,Q2RQV4.1,34.4,38.636
WP_039594802.1,Q92JL2.1,33.1,78.947
WP_039594829.1,P13145.2,29.3,31.884
WP_039594838.1,Q5B5B0.1,36.2,41.86
WP_039594854.1,Q7JVE7.1,39.6,40.741
WP_039594861.1,P55663.1,32.3,32.432
WP_039594873.1,B8GEX4.1,33.6,45.0
WP_039594916.1,P64529.1,37.5,28.235
WP_039594919.1,Q9LK35.1,35.7,44.186
WP_039594927.1,P53305.1,30.1,34.146
WP_039594968.1,Q8ECL5.1,29.3,34.426
WP_039594974.1,A8GW18.1,33.6,59.259
WP_039594976.1,Q1IG69.1,31.0,35.294
WP_039594986.1,G2TRU8.1,40.5,30.172
WP_039594994.1,Q89AB5.1,32.3,33.333
WP_039595006.1,Q3U0D9.1,30.6,33.333
WP_039595010.1,O06730.1,30.6,35.897
WP_039595014.1,P39631.3,34.9,42.5
WP_039595101.1,E7A253.1,35.7,31.343
WP_039595145.1,Q4L3E5.1,50.0,37.805
WP_039595187.1,P0A9K5.2,33.1,42.857
WP_039595200.1,P24783.1,29.3,39.286
WP_039595201.1,O32041.1,41.3,22.892
WP_039595202.1,O33348.1,50.4,44.0
WP_039595205.1,Q62I16.1,33.1,50.0
WP_039595268.1,Q54HW1.1,44.4,41.667
WP_039595279.1,Q44361.1,40.1,47.059
WP_039595614.1,Q01317.2,31.9,52.174
WP_041405309.1,P44668.1,37.9,38.333
WP_041405314.1,P37645.3,38.8,24.444
WP_041405316.1,Q4UMJ0.1,31.4,85.714
WP_041405319.1,A4IYL5.1,31.0,25.455
WP_041405320.1,P17791.3,41.3,27.273
WP_041405345.1,Q4X265.1,48.2,28.378
WP_041405373.1,O08648.2,32.7,38.095
WP_045820727.1,P80011.1,56.4,33.929
WP_045820730.1,Q57819.1,53.0,36.842
WP_045820741.1,O67017.1,33.1,48.649
WP_045820785.1,A0A140ND86.1,50.8,34.375
WP_049749302.1,B7GH22.1,33.1,32.075
WP_049749303.1,Q1RIZ4.1,38.3,40.0
WP_049749305.1,P39577.2,49.5,36.508
WP_049749314.1,A2C601.1,34.9,42.857
WP_081427727.1,P54513.1,31.4,61.905
WP_081427729.1,Q1RIW9.1,39.6,66.667
WP_081427730.1,Q93341.1,42.6,46.0
WP_081427731.1,Q1RH40.1,37.0,61.29
WP_081427732.1,Q8PK00.1,50.4,32.075
WP_081427736.1,A8GRZ6.1,36.2,57.576
WP_081427738.1,Q5JNB5.1,33.6,40.0
WP_081427742.1,Q17ZF6.1,31.4,44.737
WP_081427743.1,P23155.1,30.1,39.286
WP_081427746.1,Q8IFN0.1,32.7,51.852
WP_081427747.1,Q1RH40.1,44.8,62.5
WP_081427755.1,Q4UL10.1,29.7,44.444
WP_081427756.1,P59316.1,33.1,48.649
WP_081427760.1,Q1RH66.1,36.2,60.0
WP_081427762.1,Q9ZDZ6.1,31.0,51.852
WP_081427766.1,Q1RH66.1,37.0,68.182
WP_081427768.1,A8GRZ6.1,33.6,57.143
WP_081427774.1,Q1RH66.1,36.6,68.182
WP_081427775.1,Q1RH66.1,40.1,78.947
WP_081427778.1,Q492B9.1,32.3,43.59
WP_081427781.1,Q1RH66.1,49.1,52.632
WP_081427782.1,Q9ZDZ6.1,31.4,39.394
WP_081427787.1,Q1RIY1.1,42.6,47.826
WP_081427795.1,Q47013.3,42.2,30.952
WP_081427796.1,Q6GZR5.1,31.0,48.276
WP_081427798.1,Q52990.1,40.1,41.86
WP_081427802.1,Q6P8J2.1,30.6,30.435
WP_081427804.1,Q9LDH0.1,34.9,25.0
WP_081427805.1,Q7CXI0.2,49.1,30.38
WP_081427807.1,Q92ID7.1,41.8,71.429
WP_081427812.1,Q9YG51.1,59.0,27.559
WP_081427815.1,Q4UL10.1,30.6,83.333
WP_081427817.1,Q4UL10.1,29.7,92.308
WP_081427818.1,Q92I60.1,41.3,69.565
WP_081427819.1,Q4UM04.1,35.7,55.556
WP_081427820.1,O01761.3,30.1,40.476
WP_081427822.1,Q16787.2,34.4,54.839
WP_081427824.1,Q60228.1,46.1,34.783
WP_081427826.1,Q1RH66.1,37.0,55.172
WP_081427828.1,A5EID1.1,33.1,45.833
WP_081427833.1,Q32LM2.1,38.3,23.358
WP_081427836.1,P0CG12.1,35.3,41.758
